customer_id,name,city,state,country,registration_date,is_active
CUST-009075,Eva Dubois,Warsaw,Masovian,Poland,2025-11-17,true
CUST-009076,Sofia Schmidt,Manchester,England,United Kingdom,2026-06-08,false
CUST-009077,Mila Ahmed,Barcelona,Catalonia,Spain,2021-11-24,true
CUST-009078,Yusuf Martin,Lyon,Auvergne-Rhone-Alpes,France,2023-10-26,true
CUST-009079,Isla Virtanen,Austin,Texas,United States,2022-01-05,true
CUST-009080,Maya Korhonen,Madrid,Community of Madrid,Spain,2021-10-01,true
CUST-009081,Arthur Jensen,Dublin,Leinster,Ireland,2021-09-11,true
CUST-009082,Omar Petrov,Toronto,Ontario,Canada,2025-09-12,true
CUST-009083,Ada Silva,Madrid,Community of Madrid,Spain,2022-10-06,true
CUST-009084,Daniel Khan,Oslo,Oslo,Norway,2025-09-10,true
CUST-009085,Isla Virtanen,Gothenburg,Vastra Gotaland,Sweden,2025-03-02,true
CUST-009086,Henry Wilson,Barcelona,Catalonia,Spain,2022-07-06,true
CUST-009087,Leo Williams,Tokyo,Tokyo,Japan,2020-06-01,true
CUST-009088,David Virtanen,Rome,Lazio,Italy,2023-07-29,true
CUST-009089,Henry Virtanen,Lisbon,Lisbon,Portugal,2022-08-21,true
CUST-009090,Amina Santos,Manchester,England,United Kingdom,2022-10-30,true
CUST-009091,Daniel Rossi,Copenhagen,Capital Region,Denmark,2022-08-14,true
CUST-009092,Ada Virtanen,Manchester,England,United Kingdom,2020-06-17,false
CUST-009093,Amina Garcia,Manchester,England,United Kingdom,2020-12-03,false
CUST-009094,Ada Smith,Rome,Lazio,Italy,2023-04-15,true
CUST-009095,David Santos,Rome,Lazio,Italy,2020-01-01,true
CUST-009096,Zara Taylor,Vienna,Vienna,Austria,2020-11-07,true
CUST-009097,Fatima Ahmed,Austin,Texas,United States,2024-06-26,true
CUST-009098,Oliver Smith,Barcelona,Catalonia,Spain,2024-05-17,true
CUST-009099,Mateo Dubois,Austin,Texas,United States,2026-04-20,true
CUST-009100,Henry Jensen,Sydney,New South Wales,Australia,2023-08-24,true
CUST-009101,Zara Smith,New York,New York,United States,2020-09-02,false
CUST-009102,Samuel Rossi,Helsinki,Uusimaa,Finland,2024-08-10,true
CUST-009103,Arthur Clark,Madrid,Community of Madrid,Spain,2024-07-12,true
CUST-009104,Elias Lopez,Austin,Texas,United States,2020-09-30,true
CUST-009105,Omar Davis,Munich,Bavaria,Germany,2020-06-28,false
CUST-009106,Mateo Virtanen,Dublin,Leinster,Ireland,2022-05-25,true
CUST-009107,Benjamin Garcia,Paris,Ile-de-France,France,2021-09-06,true
CUST-009108,Benjamin Novak,Copenhagen,Capital Region,Denmark,2022-11-23,true
CUST-009109,Lina Muller,Toronto,Ontario,Canada,2021-01-04,true
CUST-009110,Emma Korhonen,Amsterdam,North Holland,Netherlands,2023-03-23,true
CUST-009111,Arthur Santos,Rome,Lazio,Italy,2022-04-07,true
CUST-009112,Maya Petrov,Tampere,Pirkanmaa,Finland,2024-03-18,true
CUST-009113,Mateo Johnson,Barcelona,Catalonia,Spain,2024-04-29,false
CUST-009114,Leila Silva,Vienna,Vienna,Austria,2024-09-01,true
CUST-009115,Isla Rossi,Warsaw,Masovian,Poland,2026-04-10,true
CUST-009116,Maya Martin,London,England,United Kingdom,2025-11-20,true
CUST-009117,Nora Lopez,Munich,Bavaria,Germany,2022-08-12,true
CUST-009118,Isla Rossi,Helsinki,Uusimaa,Finland,2020-04-29,true
CUST-009119,Zara Silva,Dublin,Leinster,Ireland,2025-06-16,true
CUST-009120,Elias Ahmed,London,England,United Kingdom,2020-07-22,true
CUST-009121,Mila Garcia,Lyon,Auvergne-Rhone-Alpes,France,2020-10-10,true
CUST-009122,Leo Dubois,London,England,United Kingdom,2025-02-27,true
CUST-009123,Emma Rossi,Manchester,England,United Kingdom,2020-02-08,true
CUST-009124,Fatima Martin,Madrid,Community of Madrid,Spain,2020-11-28,true
CUST-009125,Mateo Brown,Berlin,Berlin,Germany,2022-11-10,true
CUST-009126,Daniel Khan,Lyon,Auvergne-Rhone-Alpes,France,2026-06-23,true
CUST-009127,Noah Clark,Helsinki,Uusimaa,Finland,2020-02-13,true
CUST-009128,Yusuf Rossi,Amsterdam,North Holland,Netherlands,2024-03-20,false
CUST-009129,Eva Moore,Amsterdam,North Holland,Netherlands,2023-09-21,true
CUST-009130,David Dubois,Turku,Southwest Finland,Finland,2020-01-04,false
CUST-009131,Lina Smith,Stockholm,Stockholm County,Sweden,2022-08-01,true
CUST-009132,Leila Ali,London,England,United Kingdom,2026-04-25,true
CUST-009133,Leo Novak,Oslo,Oslo,Norway,2022-04-13,true
CUST-009134,Arthur Ibrahim,Toronto,Ontario,Canada,2025-03-16,true
CUST-009135,Yusuf Dubois,Rome,Lazio,Italy,2026-05-29,true
CUST-009136,Emma Garcia,Milan,Lombardy,Italy,2020-01-28,false
CUST-009137,Grace Santos,Tampere,Pirkanmaa,Finland,2021-01-05,true
CUST-009138,Noah Taylor,New York,New York,United States,2022-04-05,false
CUST-009139,Leila Dubois,Milan,Lombardy,Italy,2026-03-12,false
CUST-009140,Lina Ibrahim,Paris,Ile-de-France,France,2021-11-22,true
CUST-009141,Fatima Rossi,Brussels,Brussels-Capital,Belgium,2024-09-22,true
CUST-009142,Daniel Lopez,London,England,United Kingdom,2022-02-26,false
CUST-009143,Daniel Silva,London,England,United Kingdom,2022-07-06,false
CUST-009144,Nora Dubois,London,England,United Kingdom,2024-05-31,true
CUST-009145,Benjamin Nielsen,Sydney,New South Wales,Australia,2026-08-05,true
CUST-009146,Eva Wilson,Manchester,England,United Kingdom,2021-11-26,true
CUST-009147,David Andersson,Brussels,Brussels-Capital,Belgium,2020-10-10,true
CUST-009148,Lucas Davis,Tokyo,Tokyo,Japan,2022-07-19,true
CUST-009149,Isla Dubois,Oslo,Oslo,Norway,2024-08-02,true
CUST-009150,Benjamin Virtanen,Madrid,Community of Madrid,Spain,2026-03-26,true
CUST-009151,Henry Santos,Vancouver,British Columbia,Canada,2025-11-24,false
CUST-009152,Arthur Dubois,Austin,Texas,United States,2021-01-24,true
CUST-009153,Zara Berg,Austin,Texas,United States,2026-03-14,true
CUST-009154,David Ali,Tampere,Pirkanmaa,Finland,2024-10-23,true
CUST-009155,Grace Petrov,Tokyo,Tokyo,Japan,2021-07-20,true
CUST-009156,Yusuf Virtanen,Toronto,Ontario,Canada,2020-06-29,false
CUST-009157,Zara Martin,Prague,Prague,Czechia,2021-03-02,true
CUST-009158,Yusuf Rossi,Lisbon,Lisbon,Portugal,2022-10-10,false
CUST-009159,Elias Silva,Turku,Southwest Finland,Finland,2024-09-21,true
CUST-009160,Jonas Petrov,Amsterdam,North Holland,Netherlands,2026-07-19,false
CUST-009161,Isla Garcia,Berlin,Berlin,Germany,2023-08-31,true
CUST-009162,Grace Schmidt,Sydney,New South Wales,Australia,2023-08-21,true
CUST-009163,Oliver Khan,Oslo,Oslo,Norway,2020-10-08,true
CUST-009164,Ada Taylor,Austin,Texas,United States,2023-01-19,true
CUST-009165,Henry Brown,New York,New York,United States,2020-02-05,true
CUST-009166,Lucas Muller,Helsinki,Uusimaa,Finland,2025-08-28,true
CUST-009167,Fatima Smith,New York,New York,United States,2026-07-09,true
CUST-009168,Daniel Nielsen,Toronto,Ontario,Canada,2023-09-12,true
CUST-009169,Daniel Schmidt,Rome,Lazio,Italy,2020-10-28,false
CUST-009170,Daniel Ali,Austin,Texas,United States,2020-11-22,true
CUST-009171,David Rossi,Warsaw,Masovian,Poland,2023-04-06,true
CUST-009172,Amina Williams,Manchester,England,United Kingdom,2025-09-25,false
CUST-009173,Chloe Wilson,Copenhagen,Capital Region,Denmark,2021-10-28,true
CUST-009174,Mateo Korhonen,Manchester,England,United Kingdom,2021-04-04,true
CUST-009175,Amina Garcia,Tampere,Pirkanmaa,Finland,2023-10-30,false
CUST-009176,Noah Jensen,Vienna,Vienna,Austria,2024-04-23,true
CUST-009177,Lina Novak,Vancouver,British Columbia,Canada,2024-08-08,true
CUST-009178,Mila Novak,Vancouver,British Columbia,Canada,2024-01-20,true
CUST-009179,Arthur Johnson,Manchester,England,United Kingdom,2025-08-15,true
CUST-009180,Samuel Moore,Rome,Lazio,Italy,2020-10-26,true
CUST-009181,Lucas Martin,Dublin,Leinster,Ireland,2023-11-11,true
CUST-009182,Yusuf Williams,Helsinki,Uusimaa,Finland,2024-09-20,false
CUST-009183,Mila Jensen,Vancouver,British Columbia,Canada,2023-09-05,true
CUST-009184,Benjamin Berg,Vancouver,British Columbia,Canada,2020-04-19,true
CUST-009185,Leo Wilson,Berlin,Berlin,Germany,2021-01-22,true
CUST-009186,Jonas Jensen,Madrid,Community of Madrid,Spain,2026-01-23,true
CUST-009187,Oliver Ibrahim,Helsinki,Uusimaa,Finland,2025-11-18,true
CUST-009188,Lucas Davis,Brussels,Brussels-Capital,Belgium,2021-05-12,true
CUST-009189,Lucas Clark,Barcelona,Catalonia,Spain,2023-06-19,true
CUST-009190,Zara Smith,Tokyo,Tokyo,Japan,2021-06-04,true
CUST-009191,Maya Moore,Munich,Bavaria,Germany,2020-10-02,false
CUST-009192,Lucas Moore,Turku,Southwest Finland,Finland,2023-10-17,true
CUST-009193,Arthur Ibrahim,Manchester,England,United Kingdom,2023-05-21,true
CUST-009194,Yusuf Korhonen,Dublin,Leinster,Ireland,2024-08-22,true
CUST-009195,Arthur Nielsen,Prague,Prague,Czechia,2023-07-30,true
CUST-009196,Lucas Silva,Amsterdam,North Holland,Netherlands,2020-07-07,true
CUST-009197,Samuel Garcia,Berlin,Berlin,Germany,2020-09-21,true
CUST-009198,Isla Taylor,Vancouver,British Columbia,Canada,2020-09-25,false
CUST-009199,Maya Brown,Madrid,Community of Madrid,Spain,2021-01-08,true
CUST-009200,Noah Muller,Tampere,Pirkanmaa,Finland,2022-06-24,true
CUST-009201,Lina Wilson,Prague,Prague,Czechia,2020-01-28,true
CUST-009202,Daniel Martin,Barcelona,Catalonia,Spain,2020-04-30,true
CUST-009203,Lina Johnson,Gothenburg,Vastra Gotaland,Sweden,2023-07-22,true
CUST-009204,Jonas Clark,Rome,Lazio,Italy,2026-05-21,true
CUST-009205,Chloe Johnson,Austin,Texas,United States,2022-01-27,true
CUST-009206,Maya Novak,Lisbon,Lisbon,Portugal,2021-09-10,true
CUST-009207,Fatima Davis,Madrid,Community of Madrid,Spain,2022-05-24,true
CUST-009208,Oliver Khan,Sydney,New South Wales,Australia,2023-11-13,false
CUST-009209,Daniel Clark,Gothenburg,Vastra Gotaland,Sweden,2023-09-30,true
CUST-009210,Zara Silva,Vancouver,British Columbia,Canada,2026-08-10,true
CUST-009211,Noah Wilson,Toronto,Ontario,Canada,2023-07-17,true
CUST-009212,Noah Virtanen,Munich,Bavaria,Germany,2025-07-13,true
CUST-009213,Lucas Virtanen,Barcelona,Catalonia,Spain,2024-03-05,true
CUST-009214,Mila Jensen,Vancouver,British Columbia,Canada,2024-03-08,true
CUST-009215,Ada Davis,Manchester,England,United Kingdom,2025-11-09,true
CUST-009216,Lucas Wilson,Amsterdam,North Holland,Netherlands,2021-06-26,true
CUST-009217,Fatima Ali,Stockholm,Stockholm County,Sweden,2020-03-02,true
CUST-009218,Mila Johnson,Lisbon,Lisbon,Portugal,2025-05-14,true
CUST-009219,Leo Jensen,Vienna,Vienna,Austria,2025-06-15,true
CUST-009220,Zara Davis,Madrid,Community of Madrid,Spain,2022-01-03,false
CUST-009221,Eva Muller,New York,New York,United States,2024-12-17,true
CUST-009222,Yusuf Korhonen,Paris,Ile-de-France,France,2025-07-09,true
CUST-009223,Isla Garcia,Madrid,Community of Madrid,Spain,2023-08-22,true
CUST-009224,Mateo Johnson,Vancouver,British Columbia,Canada,2023-04-12,false
CUST-009225,Leila Korhonen,Amsterdam,North Holland,Netherlands,2024-07-28,true
CUST-009226,Leila Ahmed,Paris,Ile-de-France,France,2021-04-11,true
CUST-009227,Daniel Martin,Helsinki,Uusimaa,Finland,2023-10-18,false
CUST-009228,David Schmidt,Milan,Lombardy,Italy,2025-01-19,true
CUST-009229,David Muller,Munich,Bavaria,Germany,2021-09-08,true
CUST-009230,Benjamin Santos,Sydney,New South Wales,Australia,2022-06-05,true
CUST-009231,Noah Wilson,Madrid,Community of Madrid,Spain,2024-07-11,false
CUST-009232,Samuel Rossi,Paris,Ile-de-France,France,2021-12-30,true
CUST-009233,Elias Khan,Berlin,Berlin,Germany,2024-11-07,true
CUST-009234,Amina Martin,Lisbon,Lisbon,Portugal,2021-06-16,true
CUST-009235,Daniel Clark,Madrid,Community of Madrid,Spain,2024-06-27,false
CUST-009236,Yusuf Ibrahim,New York,New York,United States,2025-07-11,true
CUST-009237,Maya Muller,Tampere,Pirkanmaa,Finland,2022-10-23,true
CUST-009238,Omar Dubois,Rome,Lazio,Italy,2025-02-20,true
CUST-009239,Nora Davis,Toronto,Ontario,Canada,2022-11-01,false
CUST-009240,Lina Nielsen,Paris,Ile-de-France,France,2021-01-26,true
CUST-009241,Arthur Smith,Lyon,Auvergne-Rhone-Alpes,France,2025-05-05,true
CUST-009242,Lucas Silva,Lisbon,Lisbon,Portugal,2020-07-26,true
CUST-009243,Leo Williams,Tokyo,Tokyo,Japan,2020-09-28,true
CUST-009244,Grace Ahmed,Madrid,Community of Madrid,Spain,2021-03-05,false
CUST-009245,Lucas Martin,Toronto,Ontario,Canada,2020-03-08,false
CUST-009246,Zara Novak,Berlin,Berlin,Germany,2023-07-06,true
CUST-009247,Sofia Khan,Stockholm,Stockholm County,Sweden,2024-07-24,true
CUST-009248,Zara Schmidt,Toronto,Ontario,Canada,2022-07-12,true
CUST-009249,Noah Johnson,Milan,Lombardy,Italy,2024-03-28,true
CUST-009250,Eva Wilson,Vancouver,British Columbia,Canada,2024-09-15,true
CUST-009251,Nora Khan,Madrid,Community of Madrid,Spain,2026-01-31,true
CUST-009252,Leila Wilson,Milan,Lombardy,Italy,2023-12-14,true
CUST-009253,Emma Davis,Lisbon,Lisbon,Portugal,2021-10-18,true
CUST-009254,Mila Garcia,Helsinki,Uusimaa,Finland,2025-04-28,true
CUST-009255,Emma Clark,Vienna,Vienna,Austria,2023-11-12,true
CUST-009256,Arthur Dubois,London,England,United Kingdom,2023-09-03,true
CUST-009257,Arthur Moore,Copenhagen,Capital Region,Denmark,2024-11-05,false
CUST-009258,Lina Rossi,Sydney,New South Wales,Australia,2020-08-31,true
CUST-009259,Nora Andersson,Sydney,New South Wales,Australia,2024-05-08,true
CUST-009260,Isla Ali,Madrid,Community of Madrid,Spain,2022-08-30,true
CUST-009261,Omar Nielsen,Toronto,Ontario,Canada,2024-10-14,true
CUST-009262,Chloe Johnson,Lyon,Auvergne-Rhone-Alpes,France,2026-07-19,true
CUST-009263,Yusuf Moore,Lisbon,Lisbon,Portugal,2023-05-18,true
CUST-009264,Maya Rossi,Tokyo,Tokyo,Japan,2022-07-05,true
CUST-009265,Benjamin Taylor,Stockholm,Stockholm County,Sweden,2020-06-30,true
CUST-009266,David Williams,Barcelona,Catalonia,Spain,2024-01-08,true
CUST-009267,Grace Taylor,Stockholm,Stockholm County,Sweden,2023-08-01,false
CUST-009268,Sofia Ahmed,Vienna,Vienna,Austria,2021-03-08,true
CUST-009269,Sofia Andersson,Vancouver,British Columbia,Canada,2022-04-26,true
CUST-009270,Grace Ibrahim,Brussels,Brussels-Capital,Belgium,2020-06-13,true
CUST-009271,Fatima Dubois,Vancouver,British Columbia,Canada,2024-11-16,true
CUST-009272,Mateo Jensen,Warsaw,Masovian,Poland,2025-04-13,false
CUST-009273,Eva Schmidt,Copenhagen,Capital Region,Denmark,2026-08-24,true
CUST-009274,Ada Martin,Stockholm,Stockholm County,Sweden,2025-11-01,false
CUST-009275,Arthur Garcia,Turku,Southwest Finland,Finland,2020-03-11,true
CUST-009276,Amina Dubois,New York,New York,United States,2025-04-25,true
CUST-009277,Grace Smith,Gothenburg,Vastra Gotaland,Sweden,2024-03-06,true
CUST-009278,Oliver Korhonen,Vancouver,British Columbia,Canada,2025-06-15,true
CUST-009279,Noah Dubois,Barcelona,Catalonia,Spain,2023-09-20,true
CUST-009280,Lucas Garcia,New York,New York,United States,2022-09-12,true
CUST-009281,Emma Andersson,Sydney,New South Wales,Australia,2026-08-04,true
CUST-009282,Henry Rossi,Warsaw,Masovian,Poland,2024-12-02,true
CUST-009283,Lucas Virtanen,Barcelona,Catalonia,Spain,2020-05-02,true
CUST-009284,Omar Smith,Toronto,Ontario,Canada,2025-01-23,true
CUST-009285,Mateo Moore,Warsaw,Masovian,Poland,2024-05-30,false
CUST-009286,Leo Andersson,Brussels,Brussels-Capital,Belgium,2024-12-17,true
CUST-009287,Leo Jensen,Prague,Prague,Czechia,2020-05-17,true
CUST-009288,Benjamin Virtanen,Lyon,Auvergne-Rhone-Alpes,France,2021-08-25,true
CUST-009289,Maya Santos,Prague,Prague,Czechia,2024-06-07,true
CUST-009290,Grace Khan,Vancouver,British Columbia,Canada,2025-06-11,true
CUST-009291,Elias Berg,Tokyo,Tokyo,Japan,2024-12-05,true
CUST-009292,Jonas Clark,Brussels,Brussels-Capital,Belgium,2025-09-29,false
CUST-009293,Samuel Brown,Oslo,Oslo,Norway,2022-10-03,true
CUST-009294,Eva Smith,Lyon,Auvergne-Rhone-Alpes,France,2026-02-02,true
CUST-009295,Samuel Khan,Prague,Prague,Czechia,2022-05-21,true
CUST-009296,Benjamin Ali,Lyon,Auvergne-Rhone-Alpes,France,2025-08-14,true
CUST-009297,Ada Muller,Brussels,Brussels-Capital,Belgium,2024-12-27,false
CUST-009298,Leo Ali,Gothenburg,Vastra Gotaland,Sweden,2026-08-09,true
CUST-009299,Isla Ahmed,Austin,Texas,United States,2025-02-18,true
CUST-009300,Mila Muller,Stockholm,Stockholm County,Sweden,2021-01-30,true
CUST-009301,Isla Garcia,Copenhagen,Capital Region,Denmark,2026-07-02,true
CUST-009302,Leila Williams,Prague,Prague,Czechia,2023-09-15,false
CUST-009303,Elias Andersson,Barcelona,Catalonia,Spain,2023-05-04,false
CUST-009304,Mateo Clark,Manchester,England,United Kingdom,2023-11-04,true
CUST-009305,Elias Jensen,Manchester,England,United Kingdom,2020-11-01,true
CUST-009306,Omar Andersson,Brussels,Brussels-Capital,Belgium,2024-06-09,true
CUST-009307,Lina Johnson,Berlin,Berlin,Germany,2021-08-19,true
CUST-009308,Chloe Schmidt,Helsinki,Uusimaa,Finland,2021-10-21,true
CUST-009309,Jonas Davis,New York,New York,United States,2026-01-06,true
CUST-009310,Oliver Virtanen,Brussels,Brussels-Capital,Belgium,2023-04-11,true
CUST-009311,Eva Brown,New York,New York,United States,2025-09-07,true
CUST-009312,David Andersson,Barcelona,Catalonia,Spain,2022-08-11,true
CUST-009313,Emma Schmidt,Paris,Ile-de-France,France,2026-06-26,true
CUST-009314,Isla Lopez,Madrid,Community of Madrid,Spain,2025-09-10,true
CUST-009315,Omar Khan,Paris,Ile-de-France,France,2020-11-26,true
CUST-009316,Nora Santos,Dublin,Leinster,Ireland,2026-03-26,true
CUST-009317,Leo Moore,Paris,Ile-de-France,France,2024-02-23,true
CUST-009318,Leila Ali,New York,New York,United States,2022-06-03,true
CUST-009319,Lucas Davis,Gothenburg,Vastra Gotaland,Sweden,2020-07-24,true
CUST-009320,Fatima Ahmed,Oslo,Oslo,Norway,2025-04-08,false
CUST-009321,Henry Silva,Madrid,Community of Madrid,Spain,2026-02-28,false
CUST-009322,Lina Schmidt,Madrid,Community of Madrid,Spain,2020-05-26,true
CUST-009323,Ada Johnson,Turku,Southwest Finland,Finland,2021-12-21,false
CUST-009324,Oliver Jensen,New York,New York,United States,2026-05-07,true
CUST-009325,Emma Ahmed,Milan,Lombardy,Italy,2025-12-13,true
CUST-009326,Nora Jensen,Vancouver,British Columbia,Canada,2024-08-05,true
CUST-009327,David Williams,Stockholm,Stockholm County,Sweden,2024-10-18,true
CUST-009328,Isla Berg,Warsaw,Masovian,Poland,2020-12-12,true
CUST-009329,Samuel Novak,Gothenburg,Vastra Gotaland,Sweden,2022-03-17,true
CUST-009330,David Ali,Helsinki,Uusimaa,Finland,2026-08-30,false
CUST-009331,Nora Schmidt,Lyon,Auvergne-Rhone-Alpes,France,2020-03-14,true
CUST-009332,Amina Brown,Toronto,Ontario,Canada,2022-08-17,true
CUST-009333,Jonas Johnson,Manchester,England,United Kingdom,2022-02-27,true
CUST-009334,Isla Berg,New York,New York,United States,2024-10-19,true
CUST-009335,Zara Brown,New York,New York,United States,2021-06-28,true
CUST-009336,Henry Lopez,Manchester,England,United Kingdom,2022-02-22,true
CUST-009337,Arthur Muller,Rome,Lazio,Italy,2023-09-29,true
CUST-009338,Oliver Petrov,Sydney,New South Wales,Australia,2020-08-20,true
CUST-009339,Fatima Jensen,Sydney,New South Wales,Australia,2021-07-23,false
CUST-009340,Nora Petrov,Madrid,Community of Madrid,Spain,2020-11-27,true
CUST-009341,Henry Nielsen,Milan,Lombardy,Italy,2026-07-04,false
CUST-009342,Amina Clark,Lisbon,Lisbon,Portugal,2020-10-06,true
CUST-009343,Emma Schmidt,Paris,Ile-de-France,France,2024-07-29,false
CUST-009344,Mateo Rossi,Sydney,New South Wales,Australia,2024-03-30,true
CUST-009345,Noah Andersson,Helsinki,Uusimaa,Finland,2022-06-12,true
CUST-009346,Lina Novak,Toronto,Ontario,Canada,2025-07-26,true
CUST-009347,Leo Martin,Manchester,England,United Kingdom,2020-07-26,true
CUST-009348,Nora Korhonen,Stockholm,Stockholm County,Sweden,2024-09-14,true
CUST-009349,Mateo Ali,Dublin,Leinster,Ireland,2026-08-23,false
CUST-009350,Oliver Berg,Dublin,Leinster,Ireland,2022-11-17,true
CUST-009351,Henry Wilson,Munich,Bavaria,Germany,2020-03-27,true
CUST-009352,Isla Silva,Vienna,Vienna,Austria,2020-07-26,false
CUST-009353,Elias Novak,Vienna,Vienna,Austria,2022-02-14,true
CUST-009354,Emma Dubois,Munich,Bavaria,Germany,2025-11-30,false
CUST-009355,Grace Andersson,Vancouver,British Columbia,Canada,2022-01-21,true
CUST-009356,Yusuf Ali,Milan,Lombardy,Italy,2022-11-21,true
CUST-009357,Henry Ibrahim,Lisbon,Lisbon,Portugal,2022-04-18,false
CUST-009358,David Schmidt,Helsinki,Uusimaa,Finland,2022-10-11,true
CUST-009359,Lina Virtanen,Gothenburg,Vastra Gotaland,Sweden,2025-08-11,true
CUST-009360,David Silva,Lyon,Auvergne-Rhone-Alpes,France,2026-03-04,true
CUST-009361,Leila Ibrahim,Dublin,Leinster,Ireland,2021-12-30,true
CUST-009362,Maya Brown,Amsterdam,North Holland,Netherlands,2020-06-25,false
CUST-009363,Henry Moore,Manchester,England,United Kingdom,2026-08-23,true
CUST-009364,Lucas Berg,London,England,United Kingdom,2026-03-27,true
CUST-009365,Lina Korhonen,Vienna,Vienna,Austria,2023-09-30,true
CUST-009366,Eva Ahmed,Stockholm,Stockholm County,Sweden,2020-10-28,true
CUST-009367,Lina Silva,Milan,Lombardy,Italy,2024-05-18,true
CUST-009368,Elias Muller,Helsinki,Uusimaa,Finland,2023-08-08,false
CUST-009369,Lina Andersson,Helsinki,Uusimaa,Finland,2020-05-28,true
CUST-009370,Oliver Ibrahim,Manchester,England,United Kingdom,2020-11-12,true
CUST-009371,Benjamin Novak,London,England,United Kingdom,2026-08-08,true
CUST-009372,Lina Dubois,Paris,Ile-de-France,France,2025-11-22,false
CUST-009373,Isla Brown,Lyon,Auvergne-Rhone-Alpes,France,2024-01-23,true
CUST-009374,Eva Rossi,Tampere,Pirkanmaa,Finland,2025-08-01,true
CUST-009375,Sofia Korhonen,Vancouver,British Columbia,Canada,2026-04-20,true
CUST-009376,Benjamin Novak,Berlin,Berlin,Germany,2024-04-02,true
CUST-009377,Benjamin Jensen,Toronto,Ontario,Canada,2025-08-19,true
CUST-009378,Arthur Clark,Austin,Texas,United States,2021-12-06,true
CUST-009379,Grace Berg,Manchester,England,United Kingdom,2025-07-21,true
CUST-009380,Eva Virtanen,Turku,Southwest Finland,Finland,2020-09-30,false
CUST-009381,Arthur Korhonen,Manchester,England,United Kingdom,2025-02-14,true
CUST-009382,Lucas Jensen,Turku,Southwest Finland,Finland,2025-05-09,true
CUST-009383,Daniel Novak,Milan,Lombardy,Italy,2023-08-30,true
CUST-009384,Chloe Rossi,Barcelona,Catalonia,Spain,2024-12-28,true
CUST-009385,Yusuf Moore,Austin,Texas,United States,2020-05-14,false
CUST-009386,Ada Garcia,Austin,Texas,United States,2024-06-24,false
CUST-009387,Jonas Virtanen,Dublin,Leinster,Ireland,2021-11-04,true
CUST-009388,Mateo Schmidt,New York,New York,United States,2020-02-25,false
CUST-009389,Fatima Andersson,Gothenburg,Vastra Gotaland,Sweden,2024-01-12,true
CUST-009390,Zara Ibrahim,Barcelona,Catalonia,Spain,2025-03-20,true
CUST-009391,Samuel Johnson,Tokyo,Tokyo,Japan,2024-12-11,true
CUST-009392,Nora Silva,Lisbon,Lisbon,Portugal,2020-04-05,true
CUST-009393,Ada Martin,Sydney,New South Wales,Australia,2020-02-16,false
CUST-009394,Maya Garcia,Rome,Lazio,Italy,2023-04-02,true
CUST-009395,Daniel Williams,Tokyo,Tokyo,Japan,2022-05-14,true
CUST-009396,Mateo Moore,Stockholm,Stockholm County,Sweden,2022-01-02,true
CUST-009397,Henry Martin,Turku,Southwest Finland,Finland,2026-08-18,false
CUST-009398,Oliver Silva,Vancouver,British Columbia,Canada,2022-10-01,true
CUST-009399,Isla Novak,Amsterdam,North Holland,Netherlands,2025-06-19,true
CUST-009400,Jonas Nielsen,Oslo,Oslo,Norway,2022-12-18,false
CUST-009401,Samuel Wilson,Rome,Lazio,Italy,2025-03-12,true
CUST-009402,Samuel Nielsen,Warsaw,Masovian,Poland,2020-05-28,true
CUST-009403,Amina Martin,Berlin,Berlin,Germany,2020-02-10,true
CUST-009404,Mila Virtanen,Barcelona,Catalonia,Spain,2026-05-10,true
CUST-009405,Maya Clark,Paris,Ile-de-France,France,2021-05-18,true
CUST-009406,Emma Clark,Amsterdam,North Holland,Netherlands,2022-07-15,true
CUST-009407,Fatima Wilson,Madrid,Community of Madrid,Spain,2021-11-02,true
CUST-009408,Arthur Ibrahim,Rome,Lazio,Italy,2020-08-25,true
CUST-009409,Elias Silva,Berlin,Berlin,Germany,2026-06-08,true
CUST-009410,Yusuf Muller,Paris,Ile-de-France,France,2024-05-21,false
CUST-009411,Emma Khan,Sydney,New South Wales,Australia,2022-03-02,true
CUST-009412,David Garcia,London,England,United Kingdom,2024-05-02,false
CUST-009413,Zara Ibrahim,Oslo,Oslo,Norway,2020-06-04,true
CUST-009414,Omar Smith,Rome,Lazio,Italy,2022-09-18,true
CUST-009415,Lucas Brown,Austin,Texas,United States,2023-07-08,false
CUST-009416,Zara Martin,Berlin,Berlin,Germany,2020-08-13,true
CUST-009417,Zara Muller,Helsinki,Uusimaa,Finland,2024-11-17,true
CUST-009418,Maya Williams,Oslo,Oslo,Norway,2020-10-26,true
CUST-009419,Maya Schmidt,Sydney,New South Wales,Australia,2021-06-05,true
CUST-009420,Henry Andersson,Gothenburg,Vastra Gotaland,Sweden,2022-08-07,true
CUST-009421,Emma Brown,Stockholm,Stockholm County,Sweden,2020-12-18,true
CUST-009422,Samuel Lopez,Helsinki,Uusimaa,Finland,2020-04-26,true
CUST-009423,Isla Dubois,Amsterdam,North Holland,Netherlands,2021-05-07,true
CUST-009424,Daniel Petrov,Tokyo,Tokyo,Japan,2023-08-11,true
CUST-009425,Ada Silva,Barcelona,Catalonia,Spain,2024-12-26,true
CUST-009426,Nora Dubois,Amsterdam,North Holland,Netherlands,2022-04-17,true
CUST-009427,Eva Muller,Sydney,New South Wales,Australia,2025-06-12,true
